batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,lag_1_avg,lag_2_avg,lag_3_avg,lag_1_G,lag_2_G,lag_3_G,lag_1_AB,lag_2_AB,lag_3_AB,lag_1_R,lag_2_R,lag_3_R,lag_1_H,lag_2_H,lag_3_H,lag_1_2B,lag_2_2B,lag_3_2B,lag_1_3B,lag_2_3B,lag_3_3B,lag_1_HR,lag_2_HR,lag_3_HR,lag_1_TB,lag_2_TB,lag_3_TB,lag_1_RBI,lag_2_RBI,lag_3_RBI,lag_1_SB,lag_2_SB,lag_3_SB,lag_1_CS,lag_2_CS,lag_3_CS,lag_1_BB,lag_2_BB,lag_3_BB,lag_1_HBP,lag_2_HBP,lag_3_HBP,lag_1_SO,lag_2_SO,lag_3_SO,lag_1_GDP,lag_2_GDP,lag_3_GDP,lag_1_SLG,lag_2_SLG,lag_3_SLG,lag_1_OBP,lag_2_OBP,lag_3_OBP,lag_1_E,lag_2_E,lag_3_E,1B,1b_luck,2b_luck,3b_luck,lag_1_1b_luck,lag_2_1b_luck,lag_3_1b_luck,lag_1_2b_luck,lag_2_2b_luck,lag_3_2b_luck,lag_1_3b_luck,lag_2_3b_luck,lag_3_3b_luck
246,이희근,2011,한화,0.23600000000000002,75,123,17,29,3,1,1,37,10,1,0,4,3,26,2,0.3008130081300813,0.2769230769230769,6,,1985년 06월 07일,,동명초-자양중-중앙고-성균관대-한화-상무-한화-KT,,0.5777360850531583,0.184,0.158,0.21,82.0,42.0,84.0,136.0,38.0,119.0,14.0,5.0,6.0,25.0,6.0,25.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,10.0,28.0,12.0,4.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,4.0,9.0,6.0,2.0,2.0,33.0,12.0,24.0,6.0,1.0,1.0,0.19117647058823528,0.2631578947368421,0.2352941176470588,0.2697368421052632,0.2727272727272727,0.2769230769230769,2.0,4.0,4.0,24,0.25,0.03125,0.010416666666666666,0.23300970873786409,0.16,0.23157894736842105,0.009708737864077669,0.04,0.031578947368421054,0.0,0.0,0.0
246,이희근,2014,한화,0.231,6,13,2,3,0,1,0,5,2,0,0,0,1,6,0,0.38461538461538464,0.2857142857142857,1,,1985년 06월 07일,,동명초-자양중-중앙고-성균관대-한화-상무-한화-KT,,0.6703296703296704,,,0.23600000000000002,,,75.0,,,123.0,,,17.0,,,29.0,,,3.0,,,1.0,,,1.0,,,37.0,,,10.0,,,1.0,,,0.0,,,4.0,,,3.0,,,26.0,,,2.0,,,0.3008130081300813,,,0.2769230769230769,,,6.0,2,0.2857142857142857,0.0,0.14285714285714285,,,0.25,,,0.03125,,,0.010416666666666666
247,임병욱,2015,넥센,0.18600000000000005,40,43,13,8,1,1,1,14,3,2,4,9,0,23,1,0.326,0.327,0,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.2631578947368421,0.05263157894736842,0.05263157894736842,,,,,,,,,
247,임병욱,2016,넥센,0.249,104,233,43,58,11,1,8,95,24,17,6,25,1,82,2,0.408,0.324,3,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.732,0.18600000000000005,,,40.0,,,43.0,,,13.0,,,8.0,,,1.0,,,1.0,,,1.0,,,14.0,,,3.0,,,2.0,,,4.0,,,9.0,,,0.0,,,23.0,,,1.0,,,0.326,,,0.327,,,0.0,,,38,0.26573426573426573,0.07692307692307693,0.006993006993006993,0.2631578947368421,,,0.05263157894736842,,,0.05263157894736842,,
247,임병욱,2017,넥센,0.23800000000000002,21,42,10,10,3,0,1,16,7,2,0,3,0,14,2,0.381,0.28300000000000003,0,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.6639999999999999,0.249,0.18600000000000005,,104.0,40.0,,233.0,43.0,,43.0,13.0,,58.0,8.0,,11.0,1.0,,1.0,1.0,,8.0,1.0,,95.0,14.0,,24.0,3.0,,17.0,2.0,,6.0,4.0,,25.0,9.0,,1.0,0.0,,82.0,23.0,,2.0,1.0,,0.408,0.326,,0.324,0.327,,3.0,0.0,,6,0.2222222222222222,0.1111111111111111,0.0,0.26573426573426573,0.2631578947368421,,0.07692307692307693,0.05263157894736842,,0.006993006993006993,0.05263157894736842,
247,임병욱,2018,넥센,0.293,134,423,76,124,29,3,13,198,60,16,3,22,0,119,6,0.46799999999999997,0.327,5,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.795,0.23800000000000002,0.249,0.18600000000000005,21.0,104.0,40.0,42.0,233.0,43.0,10.0,43.0,13.0,10.0,58.0,8.0,3.0,11.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,16.0,95.0,14.0,7.0,24.0,3.0,2.0,17.0,2.0,0.0,6.0,4.0,3.0,25.0,9.0,0.0,1.0,0.0,14.0,82.0,23.0,2.0,2.0,1.0,0.381,0.408,0.326,0.28300000000000003,0.324,0.327,0.0,3.0,0.0,79,0.27147766323024053,0.09965635738831616,0.010309278350515464,0.2222222222222222,0.26573426573426573,0.2631578947368421,0.1111111111111111,0.07692307692307693,0.05263157894736842,0.0,0.006993006993006993,0.05263157894736842
248,임재철,1999,롯데,0.322,23,59,6,19,4,2,1,30,9,4,1,5,3,12,1,0.5084745762711864,0.4029850746268657,0,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.911459650898052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.2608695652173913,0.08695652173913043,0.043478260869565216,,,,,,,,,
248,임재철,2000,롯데,0.136,40,59,11,8,1,0,1,12,3,1,0,8,1,19,3,0.2033898305084746,0.25,1,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.4533898305084746,0.322,,,23.0,,,59.0,,,6.0,,,19.0,,,4.0,,,2.0,,,1.0,,,30.0,,,9.0,,,4.0,,,1.0,,,5.0,,,3.0,,,12.0,,,1.0,,,0.5084745762711864,,,0.4029850746268657,,,0.0,,,6,0.15384615384615385,0.02564102564102564,0.0,0.2608695652173913,,,0.08695652173913043,,,0.043478260869565216,,
248,임재철,2001,롯데,0.26899999999999996,114,216,37,58,14,1,3,83,26,10,2,27,12,41,4,0.3842592592592592,0.3803921568627451,3,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.7646514161220044,0.136,0.322,,40.0,23.0,,59.0,59.0,,11.0,6.0,,8.0,19.0,,1.0,4.0,,0.0,2.0,,1.0,1.0,,12.0,30.0,,3.0,9.0,,1.0,4.0,,0.0,1.0,,8.0,5.0,,1.0,3.0,,19.0,12.0,,3.0,1.0,,0.2033898305084746,0.5084745762711864,,0.25,0.4029850746268657,,1.0,0.0,,40,0.23255813953488372,0.08139534883720931,0.005813953488372093,0.15384615384615385,0.2608695652173913,,0.02564102564102564,0.08695652173913043,,0.0,0.043478260869565216,
248,임재철,2002,삼성,0.19399999999999998,104,72,13,14,4,0,1,21,4,3,0,3,5,19,1,0.2916666666666667,0.275,2,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.5666666666666667,0.26899999999999996,0.136,0.322,114.0,40.0,23.0,216.0,59.0,59.0,37.0,11.0,6.0,58.0,8.0,19.0,14.0,1.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,83.0,12.0,30.0,26.0,3.0,9.0,10.0,1.0,4.0,2.0,0.0,1.0,27.0,8.0,5.0,12.0,1.0,3.0,41.0,19.0,12.0,4.0,3.0,1.0,0.3842592592592592,0.2033898305084746,0.5084745762711864,0.3803921568627451,0.25,0.4029850746268657,3.0,1.0,0.0,9,0.17307692307692307,0.07692307692307693,0.0,0.23255813953488372,0.15384615384615385,0.2608695652173913,0.08139534883720931,0.02564102564102564,0.08695652173913043,0.005813953488372093,0.0,0.043478260869565216
248,임재철,2003,한화,0.24100000000000002,119,270,38,65,14,2,7,104,26,6,6,29,9,64,3,0.3851851851851852,0.3344155844155844,0,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.7196007696007696,0.19399999999999998,0.26899999999999996,0.136,104.0,114.0,40.0,72.0,216.0,59.0,13.0,37.0,11.0,14.0,58.0,8.0,4.0,14.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,21.0,83.0,12.0,4.0,26.0,3.0,3.0,10.0,1.0,0.0,2.0,0.0,3.0,27.0,8.0,5.0,12.0,1.0,19.0,41.0,19.0,1.0,4.0,3.0,0.2916666666666667,0.3842592592592592,0.2033898305084746,0.275,0.3803921568627451,0.25,2.0,3.0,1.0,42,0.21105527638190955,0.07035175879396985,0.010050251256281407,0.17307692307692307,0.23255813953488372,0.15384615384615385,0.07692307692307693,0.08139534883720931,0.02564102564102564,0.0,0.005813953488372093,0.0
248,임재철,2004,두산,0.175,51,103,13,18,2,0,0,20,5,0,1,6,1,24,2,0.1941747572815534,0.2272727272727273,0,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.4214474845542807,0.24100000000000002,0.19399999999999998,0.26899999999999996,119.0,104.0,114.0,270.0,72.0,216.0,38.0,13.0,37.0,65.0,14.0,58.0,14.0,4.0,14.0,2.0,0.0,1.0,7.0,1.0,3.0,104.0,21.0,83.0,26.0,4.0,26.0,6.0,3.0,10.0,6.0,0.0,2.0,29.0,3.0,27.0,9.0,5.0,12.0,64.0,19.0,41.0,3.0,1.0,4.0,0.3851851851851852,0.2916666666666667,0.3842592592592592,0.3344155844155844,0.275,0.3803921568627451,0.0,2.0,3.0,16,0.20253164556962025,0.02531645569620253,0.0,0.21105527638190955,0.17307692307692307,0.23255813953488372,0.07035175879396985,0.07692307692307693,0.08139534883720931,0.010050251256281407,0.0,0.005813953488372093
248,임재철,2005,두산,0.31,109,336,41,104,13,3,3,132,30,10,3,35,4,51,5,0.3928571428571429,0.38133333333333336,6,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.7741904761904762,0.175,0.24100000000000002,0.19399999999999998,51.0,119.0,104.0,103.0,270.0,72.0,13.0,38.0,13.0,18.0,65.0,14.0,2.0,14.0,4.0,0.0,2.0,0.0,0.0,7.0,1.0,20.0,104.0,21.0,5.0,26.0,4.0,0.0,6.0,3.0,1.0,6.0,0.0,6.0,29.0,3.0,1.0,9.0,5.0,24.0,64.0,19.0,2.0,3.0,1.0,0.1941747572815534,0.3851851851851852,0.2916666666666667,0.2272727272727273,0.3344155844155844,0.275,0.0,0.0,2.0,85,0.30141843971631205,0.04609929078014184,0.010638297872340425,0.20253164556962025,0.21105527638190955,0.17307692307692307,0.02531645569620253,0.07035175879396985,0.07692307692307693,0.0,0.010050251256281407,0.0
248,임재철,2006,두산,0.258,99,279,37,72,7,4,0,87,20,9,6,24,5,38,5,0.3118279569892473,0.32792207792207795,3,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.6397500349113252,0.31,0.175,0.24100000000000002,109.0,51.0,119.0,336.0,103.0,270.0,41.0,13.0,38.0,104.0,18.0,65.0,13.0,2.0,14.0,3.0,0.0,2.0,3.0,0.0,7.0,132.0,20.0,104.0,30.0,5.0,26.0,10.0,0.0,6.0,3.0,1.0,6.0,35.0,6.0,29.0,4.0,1.0,9.0,51.0,24.0,64.0,5.0,2.0,3.0,0.3928571428571429,0.1941747572815534,0.3851851851851852,0.38133333333333336,0.2272727272727273,0.3344155844155844,6.0,0.0,0.0,61,0.25311203319502074,0.029045643153526972,0.016597510373443983,0.30141843971631205,0.20253164556962025,0.21105527638190955,0.04609929078014184,0.02531645569620253,0.07035175879396985,0.010638297872340425,0.0,0.010050251256281407
248,임재철,2009,두산,0.281,121,359,61,101,13,1,6,134,50,11,5,52,12,63,14,0.3732590529247911,0.3900709219858156,4,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.7633299749106067,,,0.258,,,99.0,,,279.0,,,37.0,,,72.0,,,7.0,,,4.0,,,0.0,,,87.0,,,20.0,,,9.0,,,6.0,,,24.0,,,5.0,,,38.0,,,5.0,,,0.3118279569892473,,,0.32792207792207795,,,3.0,81,0.2793103448275862,0.04482758620689655,0.0034482758620689655,,,0.25311203319502074,,,0.029045643153526972,,,0.016597510373443983
248,임재철,2010,두산,0.292,96,130,27,38,5,2,3,56,18,7,3,31,8,28,2,0.4307692307692308,0.4556213017751479,2,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.8863905325443787,0.281,,,121.0,,,359.0,,,61.0,,,101.0,,,13.0,,,1.0,,,6.0,,,134.0,,,50.0,,,11.0,,,5.0,,,52.0,,,12.0,,,63.0,,,14.0,,,0.3732590529247911,,,0.3900709219858156,,,4.0,,,28,0.2828282828282828,0.050505050505050504,0.020202020202020204,0.2793103448275862,,,0.04482758620689655,,,0.0034482758620689655,,
248,임재철,2011,두산,0.321,36,84,20,27,8,0,2,41,10,0,2,16,1,16,4,0.4880952380952381,0.4356435643564357,0,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.9237388024516736,0.292,0.281,,96.0,121.0,,130.0,359.0,,27.0,61.0,,38.0,101.0,,5.0,13.0,,2.0,1.0,,3.0,6.0,,56.0,134.0,,18.0,50.0,,7.0,11.0,,3.0,5.0,,31.0,52.0,,8.0,12.0,,28.0,63.0,,2.0,14.0,,0.4307692307692308,0.3732590529247911,,0.4556213017751479,0.3900709219858156,,2.0,4.0,,17,0.25757575757575757,0.12121212121212122,0.0,0.2828282828282828,0.2793103448275862,,0.050505050505050504,0.04482758620689655,,0.020202020202020204,0.0034482758620689655,
248,임재철,2012,두산,0.243,66,136,16,33,4,2,2,47,14,4,2,8,0,25,7,0.34558823529411764,0.2847222222222222,1,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.6303104575163399,0.321,0.292,0.281,36.0,96.0,121.0,84.0,130.0,359.0,20.0,27.0,61.0,27.0,38.0,101.0,8.0,5.0,13.0,0.0,2.0,1.0,2.0,3.0,6.0,41.0,56.0,134.0,10.0,18.0,50.0,0.0,7.0,11.0,2.0,3.0,5.0,16.0,31.0,52.0,1.0,8.0,12.0,16.0,28.0,63.0,4.0,2.0,14.0,0.4880952380952381,0.4307692307692308,0.3732590529247911,0.4356435643564357,0.4556213017751479,0.3900709219858156,0.0,2.0,4.0,25,0.22935779816513763,0.03669724770642202,0.01834862385321101,0.25757575757575757,0.2828282828282828,0.2793103448275862,0.12121212121212122,0.050505050505050504,0.04482758620689655,0.0,0.020202020202020204,0.0034482758620689655
248,임재철,2013,두산,0.259,70,112,19,29,5,1,0,36,10,2,0,27,4,18,4,0.32142857142857145,0.4195804195804196,1,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.741008991008991,0.243,0.321,0.292,66.0,36.0,96.0,136.0,84.0,130.0,16.0,20.0,27.0,33.0,27.0,38.0,4.0,8.0,5.0,2.0,0.0,2.0,2.0,2.0,3.0,47.0,41.0,56.0,14.0,10.0,18.0,4.0,0.0,7.0,2.0,2.0,3.0,8.0,16.0,31.0,0.0,1.0,8.0,25.0,16.0,28.0,7.0,4.0,2.0,0.34558823529411764,0.4880952380952381,0.4307692307692308,0.2847222222222222,0.4356435643564357,0.4556213017751479,1.0,0.0,2.0,23,0.24468085106382978,0.05319148936170213,0.010638297872340425,0.22935779816513763,0.25757575757575757,0.2828282828282828,0.03669724770642202,0.12121212121212122,0.050505050505050504,0.01834862385321101,0.0,0.020202020202020204
248,임재철,2014,LG,0.242,53,66,13,16,1,0,0,17,3,0,0,5,1,16,1,0.2575757575757576,0.3055555555555556,2,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.5631313131313131,0.259,0.243,0.321,70.0,66.0,36.0,112.0,136.0,84.0,19.0,16.0,20.0,29.0,33.0,27.0,5.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,2.0,36.0,47.0,41.0,10.0,14.0,10.0,2.0,4.0,0.0,0.0,2.0,2.0,27.0,8.0,16.0,4.0,0.0,1.0,18.0,25.0,16.0,4.0,7.0,4.0,0.32142857142857145,0.34558823529411764,0.4880952380952381,0.4195804195804196,0.2847222222222222,0.4356435643564357,1.0,1.0,0.0,15,0.3,0.02,0.0,0.24468085106382978,0.22935779816513763,0.25757575757575757,0.05319148936170213,0.03669724770642202,0.12121212121212122,0.010638297872340425,0.01834862385321101,0.0
248,임재철,2015,롯데,0.154,38,52,6,8,2,0,1,13,3,2,1,7,1,16,1,0.25,0.26666666666666666,0,,1976년 04월 08일,,천안남산초-천안북중-북일고-경성대-롯데-삼성-한화-두산-LG-롯데,,0.5166666666666666,0.242,0.259,0.243,53.0,70.0,66.0,66.0,112.0,136.0,13.0,19.0,16.0,16.0,29.0,33.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,17.0,36.0,47.0,3.0,10.0,14.0,0.0,2.0,4.0,0.0,0.0,2.0,5.0,27.0,8.0,1.0,4.0,0.0,16.0,18.0,25.0,1.0,4.0,7.0,0.2575757575757576,0.32142857142857145,0.34558823529411764,0.3055555555555556,0.4195804195804196,0.2847222222222222,2.0,1.0,1.0,5,0.14285714285714285,0.05714285714285714,0.0,0.3,0.24468085106382978,0.22935779816513763,0.02,0.05319148936170213,0.03669724770642202,0.0,0.010638297872340425,0.01834862385321101
249,임종혁,2013,롯데,0.0,11,6,4,0,0,0,0,0,0,2,0,1,0,2,0,0.0,0.14300000000000002,0,177cm/77kg,1990년 04월 07일,외야수(우투좌타),중대초-배명중-배명고-동국대,3000만원,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,,
249,임종혁,2014,롯데,0.222,21,18,3,4,0,0,0,4,1,2,2,5,1,8,0,0.222,0.41700000000000004,0,177cm/77kg,1990년 04월 07일,외야수(우투좌타),중대초-배명중-배명고-동국대,3000만원,0.639,0.0,,,11.0,,,6.0,,,4.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,1.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.14300000000000002,,,0.0,,,4,0.4,0.0,0.0,0.0,,,0.0,,,0.0,,
250,임훈,2004,SK,0.2,10,10,2,2,0,0,0,2,1,0,0,1,0,2,0,0.2,0.273,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.25,0.0,0.0,,,,,,,,,
250,임훈,2010,SK,0.233,76,172,22,40,8,2,1,55,14,7,5,20,0,32,1,0.32,0.308,1,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.20863309352517986,0.05755395683453238,0.014388489208633094,,,,,,,,,
250,임훈,2011,SK,0.266,93,229,34,61,9,6,0,82,24,5,5,33,0,33,4,0.358,0.355,4,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.713,0.233,,,76.0,,,172.0,,,22.0,,,40.0,,,8.0,,,2.0,,,1.0,,,55.0,,,14.0,,,7.0,,,5.0,,,20.0,,,0.0,,,32.0,,,1.0,,,0.32,,,0.308,,,1.0,,,46,0.23469387755102042,0.04591836734693878,0.030612244897959183,0.20863309352517986,,,0.05755395683453238,,,0.014388489208633094,,
250,임훈,2012,SK,0.268,117,314,36,84,8,4,0,100,26,3,5,18,1,56,7,0.318,0.308,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.626,0.266,0.233,,93.0,76.0,,229.0,172.0,,34.0,22.0,,61.0,40.0,,9.0,8.0,,6.0,2.0,,0.0,1.0,,82.0,55.0,,24.0,14.0,,5.0,7.0,,5.0,5.0,,33.0,20.0,,0.0,0.0,,33.0,32.0,,4.0,1.0,,0.358,0.32,,0.355,0.308,,4.0,1.0,,72,0.27906976744186046,0.031007751937984496,0.015503875968992248,0.23469387755102042,0.20863309352517986,,0.04591836734693878,0.05755395683453238,,0.030612244897959183,0.014388489208633094,
250,임훈,2013,SK,0.222,40,81,6,18,1,0,0,19,5,0,0,4,1,14,4,0.235,0.267,1,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.502,0.268,0.266,0.233,117.0,93.0,76.0,314.0,229.0,172.0,36.0,34.0,22.0,84.0,61.0,40.0,8.0,9.0,8.0,4.0,6.0,2.0,0.0,0.0,1.0,100.0,82.0,55.0,26.0,24.0,14.0,3.0,5.0,7.0,5.0,5.0,5.0,18.0,33.0,20.0,1.0,0.0,0.0,56.0,33.0,32.0,7.0,4.0,1.0,0.318,0.358,0.32,0.308,0.355,0.308,2.0,4.0,1.0,17,0.2537313432835821,0.014925373134328358,0.0,0.27906976744186046,0.23469387755102042,0.20863309352517986,0.031007751937984496,0.04591836734693878,0.05755395683453238,0.015503875968992248,0.030612244897959183,0.014388489208633094
250,임훈,2014,SK,0.314,90,277,47,87,13,1,2,108,27,9,2,37,8,61,4,0.39,0.40700000000000003,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.7969999999999999,0.222,0.268,0.266,40.0,117.0,93.0,81.0,314.0,229.0,6.0,36.0,34.0,18.0,84.0,61.0,1.0,8.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,19.0,100.0,82.0,5.0,26.0,24.0,0.0,3.0,5.0,0.0,5.0,5.0,4.0,18.0,33.0,1.0,1.0,0.0,14.0,56.0,33.0,4.0,7.0,4.0,0.235,0.318,0.358,0.267,0.308,0.355,1.0,2.0,4.0,71,0.3317757009345794,0.06074766355140187,0.004672897196261682,0.2537313432835821,0.27906976744186046,0.23469387755102042,0.014925373134328358,0.031007751937984496,0.04591836734693878,0.0,0.015503875968992248,0.030612244897959183
250,임훈,2015,LG,0.278,88,252,44,70,12,1,1,87,24,3,2,26,9,44,5,0.345,0.363,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.708,0.314,0.222,0.268,90.0,40.0,117.0,277.0,81.0,314.0,47.0,6.0,36.0,87.0,18.0,84.0,13.0,1.0,8.0,1.0,0.0,4.0,2.0,0.0,0.0,108.0,19.0,100.0,27.0,5.0,26.0,9.0,0.0,3.0,2.0,0.0,5.0,37.0,4.0,18.0,8.0,1.0,1.0,61.0,14.0,56.0,4.0,4.0,7.0,0.39,0.235,0.318,0.40700000000000003,0.267,0.308,2.0,1.0,2.0,56,0.27053140096618356,0.057971014492753624,0.004830917874396135,0.3317757009345794,0.2537313432835821,0.27906976744186046,0.06074766355140187,0.014925373134328358,0.031007751937984496,0.004672897196261682,0.0,0.015503875968992248
250,임훈,2016,LG,0.261,60,180,20,47,4,0,1,54,14,8,4,12,2,26,6,0.3,0.314,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.614,0.278,0.314,0.222,88.0,90.0,40.0,252.0,277.0,81.0,44.0,47.0,6.0,70.0,87.0,18.0,12.0,13.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,87.0,108.0,19.0,24.0,27.0,5.0,3.0,9.0,0.0,2.0,2.0,0.0,26.0,37.0,4.0,9.0,8.0,1.0,44.0,61.0,14.0,5.0,4.0,4.0,0.345,0.39,0.235,0.363,0.40700000000000003,0.267,2.0,2.0,1.0,42,0.27450980392156865,0.026143790849673203,0.0,0.27053140096618356,0.3317757009345794,0.2537313432835821,0.057971014492753624,0.06074766355140187,0.014925373134328358,0.004830917874396135,0.004672897196261682,0.0
250,임훈,2017,LG,0.293,42,82,8,24,1,0,0,25,7,1,2,2,1,16,3,0.305,0.318,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.623,0.261,0.278,0.314,60.0,88.0,90.0,180.0,252.0,277.0,20.0,44.0,47.0,47.0,70.0,87.0,4.0,12.0,13.0,0.0,1.0,1.0,1.0,1.0,2.0,54.0,87.0,108.0,14.0,24.0,27.0,8.0,3.0,9.0,4.0,2.0,2.0,12.0,26.0,37.0,2.0,9.0,8.0,26.0,44.0,61.0,6.0,5.0,4.0,0.3,0.345,0.39,0.314,0.363,0.40700000000000003,0.0,2.0,2.0,23,0.3484848484848485,0.015151515151515152,0.0,0.27450980392156865,0.27053140096618356,0.3317757009345794,0.026143790849673203,0.057971014492753624,0.06074766355140187,0.0,0.004830917874396135,0.004672897196261682
250,임훈,2018,LG,0.22899999999999998,54,83,10,19,3,0,2,28,7,0,0,3,0,15,3,0.337,0.256,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.593,0.293,0.261,0.278,42.0,60.0,88.0,82.0,180.0,252.0,8.0,20.0,44.0,24.0,47.0,70.0,1.0,4.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,54.0,87.0,7.0,14.0,24.0,1.0,8.0,3.0,2.0,4.0,2.0,2.0,12.0,26.0,1.0,2.0,9.0,16.0,26.0,44.0,3.0,6.0,5.0,0.305,0.3,0.345,0.318,0.314,0.363,0.0,0.0,2.0,14,0.21212121212121213,0.045454545454545456,0.0,0.3484848484848485,0.27450980392156865,0.27053140096618356,0.015151515151515152,0.026143790849673203,0.057971014492753624,0.0,0.0,0.004830917874396135
251,장민석,2008,우리,0.0,9,4,1,0,0,0,0,0,0,1,1,0,0,2,0,0.0,0.0,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,,
251,장민석,2009,히어로즈,0.2,15,25,3,5,1,0,0,6,1,5,0,1,0,5,1,0.24,0.231,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.47100000000000003,0.0,,,9.0,,,4.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4,0.2,0.05,0.0,0.0,,,0.0,,,0.0,,
